#,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,polarity_score,sentiment_label
105,A1K3GIMTM7F9CY,B007WTAJTO,A. Kinney,"[0, 0]",ive ordered sd card one best overall shipping excellent fast reliable would recommend anyone looking quality product thanks,5,More memory than I thought!,1389052800,01-07-2014,160,0,0,0.9231,pos
106,A3OJ4FW7C5OJ97,B007WTAJTO,akisadr,"[0, 0]",use phone work totally worth money great place store picture music phone instead using phone memory still run fast,5,SanDisk,1381104000,10-07-2013,516,0,0,0.762,pos
107,AEOKL03H269BU,NONE,Alaa S. AL Sinan,"[0, 0]",bought two one asus infinity one samsung galaxy international version worked fine asus didnt work phone formatted card using phonethe tablet laptop didnt work test apps using apps nothing showed working way got work formatting canon slr camera,4,Fast but not with out headachs,1357776000,01-10-2013,433,0,0,0.2023,pos
108,A28CTDM7OP0RAR,B007WTAJTO,Alan,"[0, 0]",work actual rw speed mb even class sandisk basic sandisk ultra unless mean ultra slow excuse slow card sandisk update test instead using non uhsi pc latest result mb since read speed hit believe device ready still underwhelmed write speed though,2,Painfully slow,1395705600,25-03-2014,258,0,0,0.4215,pos
109,A18TUDLH3X67D0,NONE,Alan,"[0, 0]",sandisk ultra gb microsdhc cuhs memory card ultra gb microsdhc cuhs memory card fine,4,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter...,1391126400,31-01-2014,311,0,0,0.2023,pos
110,A29NO61G1WH74V,B007WTAJTO,Alan Smithee,"[0, 0]",great adding ton storage smartphone device fast enough need price right,5,"Fast, tiny",1365724800,04-12-2013,369,0,0,0.6249,pos
111,A16RL0RMRF974O,B007WTAJTO,"Albert C. Marth ""Albert c. Marth""","[0, 0]",cant possibly go wrong san disc product although purchased son used san disc past never disappointed,5,32GB SanDisk Ultra Bargain Buy,1390089600,19-01-2014,323,0,0,0.6259,pos
112,A1NA2JGI3GNDN2,B007WTAJTO,Albert,"[0, 0]",job fairly cheap worth return first one exchange another first one defective sandisk really need better quality product second one work perfectly fine use gopro camera,3,Ok product,1399161600,05-04-2014,247,0,0,0.8008,pos
113,A1NZR4UN6DJQIO,NONE,Albert,"[0, 0]",bought son tablet video movie game downloading he yr theyll small simple game,4,Works great,1365724800,04-12-2013,369,0,0,0,neg
114,A1ZSNM419DJAJP,B007WTAJTO,"Albert Macias Jr. ""Baretoes""","[0, 0]",bought friend mine put video initially plugged computer couldnt find storage directory however finding micro sd usb worked like charm install video plugged card phone sure needed adapter couldnt get computer recognize also used linux o go figure,5,Samsung Galaxy Note II,1376784000,18-08-2013,477,0,0,0.8658,pos
115,A3OWHLRFOJ0UQ0,B007WTAJTO,"Alberto Figueroa ""U.S. Air Force""","[1, 1]",sandisk ultra gb micro card great addition maximize samsung galaxy iii whatever version got gb gb fast memory great price plenty space picture video android application good video galaxy iii use super fast got advanced smartphone market memory get right price,5,Great addition for Samsung Galaxy IIIS!,1350000000,10-12-2012,728,1,1,0.9517,pos
116,AUW0WFWUT9VJH,B007WTAJTO,Alberto,"[0, 0]",installed samsung tablet tab definitely performance difference tablet especially load apps,5,Fast,1391385600,02-03-2014,281,0,0,0.4019,pos
117,A1XL0OHDWCL96U,B007WTAJTO,"Alberto Joao Briguet Nt ""A. Briguet""","[0, 0]",memory work samsung smartphones fast reliable memory market,5,Very nice,1389571200,13-01-2014,329,0,0,0,neg
118,A3HL0CALF52RAA,B007WTAJTO,ALBERTO MENDOZA ALVAREZ,"[0, 0]",love good quality good performance great brand could find better product money using samsung galaxy mini zero,5,Great Product Great Price,1389312000,01-10-2014,68,0,0,0.9517,pos
119,ATE41IMLCAC2H,B007WTAJTO,Al Campbell,"[0, 0]",product arrived two day prime exactly ordered work great galaxy know class exactly needed cell phone cannot hurt right im happy purchase,5,"Quick delivery, exactly as ordered",1361923200,27-02-2013,649,0,0,0.8904,pos
120,AWGV0ZVKI7AG7,B007WTAJTO,Ale-B,"[0, 0]",expanded samsung tab tablet gb gb work fast dont see lag store ten movie tab play right flash disc happy card,5,I upgrade to better!,1383091200,30-10-2013,404,0,0,0.7984,pos
121,A2Z4VVF1NTJWPB,B007WTAJTO,A. Lee,"[5, 5]",update providing update regard sandisk supporti bought memory card aug see original review may cruise card went bad san fine used take panorama shot golden cruise using dslr next time wanted use cell phone phone told memory card loaded way tested card laptop got back couldnt recognize contacted sandisk via email provide copy receipt amazon along serial number back card hard read problem told send back card sent brand new card still functioning cell phone great support provide sandisk hassle long provide proof purchase easy since amazon keep entire purchase online one reason buy directly amazon v vendor either amazon elsewhere internet confidence memory card sold amazon genuine may incredible deal elsewhere internet case deal good true counterfeit card received today removed packaging inserted samsung galaxy verizon powered unit back storage available formatting required worked first time setting showed gb total space gb version gb free space like fact sd adapter came ever need insert card laptop come handy yes plug phone directly laptop ever swap gb card phone replace gb version use gb version via adapter purpose,5,ready for use on the Galaxy S3,1346803200,09-05-2012,943,5,5,0.9808,pos
122,A3PCW69GQK8R38,B007WTAJTO,Alejandro Hernndez,"[0, 0]",still dont feel fast phone guess need remove run rw test still ok,3,Great capasity,1391385600,02-03-2014,281,0,0,0.296,pos
123,A1UM44ILLZCEI1,B007WTAJTO,Aleksandar Milivojevic,"[1, 1]",bought gb version card use gopro hero black edition didnt work card worked ok camera set resolution lower bit rate eg worked fine p protune p protune however p protune bitrate mb mode much higher protune turned nothing trouble camera would sometime work sometime randomly stop recording obvious reason first camera testing different sd card ended sandisks card fault spare card old cheap gb pny also class worked fine condition camera obvious problem card found people gopros forum trouble specific card well well always find figure right anyhow speed test card simple write gb file full zero using unix dd utility copy gb zero devzero else would find many zero onto file card result average sandisks card would manage mb barely bar class card however average gb write test speed many spike drop drop low mb uh thought write speed class card never dip mb comparison old cheap class pny card chugging along constant mb test spike drop card probably work fine device bitrates recording p video often low enough andor camera might huge buffer want use record video high bitrates device doesnt huge buffer speed card may run trouble wary using hero mode higher bit rate eg p protune website list part number adapter without adapter product description amazon likely amazon getting product description right bit common thing interesting number testing card test extremely simple write gb zero onto card using standard unix dd command read kb special device devzero write onto card kb gb dd display transfer stats finish dd running run iostat second second interval stats measure current speed done mac dd command line used repeat test linux system however iostat command different linux would need modified slightly choose kb block size seems device driver sequential writes anyhow using different block size result comparable dd ifdevzero oftest b count record record byte transferred sec mb good right wrong iostat running dd command recorded iostat w diskdiskkbt tps mb dd finish writing gb zero card imo last never dip mb card labeled comparison test run samsung pro gb microsd card dd ifdevzero oftest b count record record byte transferred sec iostat w diskdiskkbt tps mb dd finish writing gb zero card samsung average x faster importantly speed much constant important never dip mb,2,Didn't work out for me,1364947200,04-03-2013,644,1,1,0.9371,pos
124,A36Z3LKJNKYF9E,B007WTAJTO,alexander,"[0, 0]",else say sandisk ultra gb micro sd xc perfect sandisk card,5,perfect,1403308800,21-06-2014,170,0,0,0.5719,pos
125,A1KN5OQGRNENU0,B007WTAJTO,Alexander Stevens,"[2, 3]",,5,Great Card With Great Price,1345507200,21-08-2012,839,2,3,0,neg
126,A1MHMCO5B21KXU,B007WTAJTO,Alex & Autumn,"[0, 0]",husband bought gopro used record vacation mexico still half space left,5,You'd be surprised how much 64 GB is!,1399939200,13-05-2014,209,0,0,0,neg
127,AO6DFAJQU3J81,NONE,Alex Batista,"[1, 1]",item ive using month record hd video gopro hero without problem,5,Good Quality Card,1384992000,21-11-2013,382,1,1,0.7057,pos
128,A1AD3VN3XQDABE,NONE,Alex Choung,"[0, 0]",third purchase theyve working fine far installed smart phone camera even used portable storage device noticed issue good product,5,"Good for camera, smart phone, etc...",1362096000,03-01-2013,704,0,0,0.7506,pos
129,A21MLQQXFC7VGU,NONE,alex Dahik,"[0, 0]",love little guy super fast lot space storage plug enjoy,5,amazing,1359936000,02-04-2013,615,0,0,0.9005,pos
130,A39FMRGSYGLO45,NONE,Alex,"[0, 0]",bought gopro hero camera silver without problem pleasantly surprised good quality memory card adapter turn laptop directly,5,Good one!,1369958400,31-05-2013,556,0,0,0.6745,pos
131,AYN1HF8LHP9IF,NONE,alex,"[0, 0]",great addition smart phone huge capacity store data also pretty fast record video lag recording,5,Great capacity.,1367280000,30-04-2013,587,0,0,0.872,pos
132,A1MOG0V4LFZQO,NONE,Alex,"[0, 0]",micro sd card well made great read write speed added gray amount memory samsung galaxy really recommend,5,Great product,1372636800,07-01-2013,700,0,0,0.8399,pos
133,AGJZFJV3AHXU5,NONE,Alex,"[1, 1]",bought item use gopro hero sell gopro website lot cheaper amazon yet problem card,5,great sd card,1376352000,13-08-2013,482,1,1,0.3818,pos
134,A34JJC0M0TNHCC,NONE,Alex Pomilio,"[0, 0]",work perfectly fair price immediately recognized device use good purchase,5,Excellent!,1391731200,02-07-2014,159,0,0,0.8555,pos
135,A6PMHCZJD9FUM,B007WTAJTO,"Alex ""Tell it like it is""","[0, 0]",need little formatting yet see sandisk fail dont cut almost every brand sd card fail except tried numerous brand remember take bit device buffer information sd card static corrupt sd card usually easily fixed formatting always back document soon create playlist slideshows etc device remove sd card device smart enough put sd card back end blank playlist even though song watch sd card doesnt work whatever reason google sd card formatting help gb version dont seem formatting issue like gb one even formatting fat,5,Awesome and works just fine,1378857600,09-11-2013,394,0,0,0.6386,pos
136,A3AIYSY68GVG2N,B007WTAJTO,Alex Vastartis,"[0, 0]",sandisk company trust offering good product low adapter small case get full sd card size keep getting lost use,5,Cheap Easy Storage,1404172800,07-01-2014,335,0,0,0.4215,pos
137,A2TQU474BN6JP1,B007WTAJTO,Alex X,"[0, 0]",appears class hold much say came sd card adapter even gave option forgo ridiculous plastic package know hate one scissors refuse cut end time getting open completely advertised,5,Nothing wrong at all.,1362960000,03-11-2013,400,0,0,-0.8591,neg
138,A3UKIMS698FI6J,B007WTAJTO,Alex Zimmerman,"[0, 0]",bought card gopro hero worked fine people said problem card new gopros problem micro card work anything also take standard card due included adapter,5,Works as intended,1383177600,31-10-2013,403,0,0,0,neg
139,A1T3IFYJ59UFOQ,B007WTAJTO,Al Girardot,"[0, 0]",always good experience sandisk product priced well installed wife cell phone immediately recognized quite sure feature chip supposed amount memory good deal extra feature,5,Arrived promptly and it was what I ordered,1362182400,03-02-2013,673,0,0,0.8588,pos
140,A1OKTNPURCNYKX,B007WTAJTO,A.L,"[0, 0]",come nice little adapter microsdhc use normal size sd card also pretty price gb pretty reasonable class fast hd p video recording dslr camerai bought use gopro taking picture video working great didnt give file video picture yet working pretty good sandisk pretty reliable brand wont able go wrong,5,32GB SDHC for Me,1371686400,20-06-2013,536,0,0,0.9754,pos
141,A2S71GBBSMZBO6,B007WTAJTO,Al,"[0, 0]",great value plenty storage phone tablet looked around really good deal,5,Great Value!,1386201600,12-05-2013,575,0,0,0.8655,pos
142,AYMGKDLMEN0A5,B007WTAJTO,AL,"[0, 0]",shipped fast worked really well use case take lot photo load fast,5,Works very well!,1400025600,14-05-2014,208,0,0,0.3384,pos
143,A2T71JNR3C2DY1,B007WTAJTO,"Ali Etezadkhah ""Ali""","[0, 0]",old sandisk sd card still work thought new card would reliable microsd card failed yesterday inside phone used adapter connect computer wouldnt bought directly amazon third party vendor know genuine sandisk,1,Failed after 6 months,1371859200,22-06-2013,534,0,0,-0.2773,neg
144,A1L8O2OJX1S8PE,B007WTAJTO,Ali G Sandoval,"[0, 0]",best price anywhere,5,Five Stars,1405296000,14-07-2014,147,0,0,0.6369,pos
145,A1ENX274Q7M6PD,B007WTAJTO,Ali M. Faraj,"[0, 0]",bought memory card samsung note really happy recommending product pleased,5,Great !!,1359244800,27-01-2013,680,0,0,0.7841,pos
146,A5L34G2P8LQKJ,B007WTAJTO,Ali Saberi,"[0, 0]",shipping fast product great quality great like manufacture going order space,5,Good performance,1395187200,19-03-2014,264,0,0,0.8934,pos
147,A38I3TXSFLGQTD,NONE,Alisha,"[0, 0]",far good bought samsung micro sd card bestbuy somehow second one hopefully keep stuff,4,Good price!,1386201600,12-05-2013,575,0,0,0.6808,pos
148,A294SAGR2QHARD,NONE,alisha,"[0, 0]",still gb left came hard case protection,4,Four Stars,1405036800,07-11-2014,31,0,0,-0.1027,neg
149,A3GW32TC64P8FD,B007WTAJTO,Ali Tweel,"[0, 0]",im using sd card samsung galaxy instead another one bought manufacture sandisk gb mobile microsdhc flash memory card sdsdqgaffp working perfectly since october,5,The Best SD Card I've ever had,1369526400,26-05-2013,561,0,0,0.6369,pos
